Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation,season,league_home_avg,league_away_avg,HomeTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_goals_5avg,AwayTeam_win_pct,h2h_goal_diff
2013-11-10,Marseille,Sochaux,2,1,H,1.0,0.0,H,,13.0,8.0,4.0,2.0,12.0,15.0,5.0,4.0,0.0,1.0,0.0,0.0,13.162500000000003,24.274999999999995,6.799999999999999,2013,1.4157894736842105,1.0394736842105263,1.6,0.3333333333333333,0.8,0.0,0.0
2013-11-10,St Etienne,Lyon,1,2,A,0.0,0.0,D,,13.0,9.0,3.0,5.0,10.0,18.0,6.0,3.0,2.0,3.0,0.0,0.0,7.391666666666668,17.12083333333333,12.9,2013,1.4157894736842105,1.0394736842105263,2.0,0.42857142857142855,1.4,0.16666666666666666,0.0
2013-11-22,Ajaccio,Marseille,1,3,A,1.0,2.0,A,,9.0,18.0,3.0,7.0,17.0,19.0,5.0,2.0,4.0,1.0,0.0,0.0,9.3125,8.7875,5.0,2013,1.4157894736842105,1.0394736842105263,1.2,0.125,0.8,0.375,0.0
2013-11-23,Reims,Paris SG,0,3,A,0.0,1.0,A,,15.0,15.0,5.0,9.0,12.0,15.0,7.0,1.0,3.0,2.0,0.0,0.0,4.854166666666667,17.825,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.2857142857142857,1.8,0.5714285714285714,0.0
2013-11-23,Montpellier,Guingamp,1,1,D,0.0,0.0,D,,11.0,8.0,3.0,2.0,15.0,22.0,10.0,4.0,2.0,2.0,0.0,0.0,6.720833333333335,30.950000000000003,0.0,2013,1.4157894736842105,1.0394736842105263,1.2,0.25,0.6,0.14285714285714285,0.0
2013-11-23,Rennes,Bordeaux,1,1,D,0.0,0.0,D,,16.0,11.0,5.0,6.0,8.0,12.0,7.0,3.0,0.0,1.0,0.0,0.0,7.0625,16.870833333333334,0.0,2013,1.4157894736842105,1.0394736842105263,1.2,0.2857142857142857,1.6,0.14285714285714285,0.0
2013-11-23,Evian Thonon Gaillard,Lorient,0,4,A,0.0,2.0,A,,6.0,11.0,1.0,5.0,12.0,10.0,5.0,2.0,3.0,2.0,1.0,0.0,1.4041666666666668,9.629166666666666,0.4,2013,1.4157894736842105,1.0394736842105263,1.6,0.25,0.6,0.0,0.0
2013-11-23,Lyon,Valenciennes,1,1,D,1.0,0.0,H,,17.0,13.0,5.0,5.0,6.0,12.0,4.0,2.0,1.0,2.0,0.0,0.0,3.733333333333333,23.52083333333333,0.6000000000000001,2013,1.4157894736842105,1.0394736842105263,1.2,0.375,1.0,0.14285714285714285,0.0
2013-11-23,Sochaux,Bastia,1,1,D,0.0,1.0,A,,16.0,10.0,4.0,3.0,11.0,7.0,5.0,5.0,0.0,2.0,0.0,0.0,2.3458333333333337,16.2,0.2,2013,1.4157894736842105,1.0394736842105263,0.8,0.14285714285714285,1.0,0.0,0.0
2013-11-24,Nantes,Monaco,0,1,A,0.0,0.0,D,,10.0,12.0,3.0,5.0,16.0,9.0,4.0,5.0,3.0,1.0,0.0,0.0,7.054166666666667,16.562500000000004,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.5714285714285714,1.2,0.2857142857142857,0.0
2013-11-24,Lille,Toulouse,1,0,H,0.0,0.0,D,,16.0,5.0,1.0,3.0,14.0,17.0,9.0,5.0,1.0,3.0,0.0,1.0,5.724999999999999,12.408333333333331,0.1,2013,1.4157894736842105,1.0394736842105263,1.8,0.7142857142857143,1.2,0.25,0.0
2013-11-24,Nice,St Etienne,0,1,A,0.0,1.0,A,,11.0,9.0,2.0,4.0,6.0,17.0,5.0,3.0,1.0,1.0,0.0,0.0,9.8125,5.645833333333333,0.0,2013,1.4157894736842105,1.0394736842105263,1.8,0.5714285714285714,1.0,0.2857142857142857,0.0
2013-11-29,Marseille,Montpellier,2,0,H,1.0,0.0,H,,14.0,7.0,7.0,2.0,18.0,11.0,9.0,3.0,2.0,0.0,0.0,0.0,3.2625000000000006,9.783333333333331,0.0,2013,1.4157894736842105,1.0394736842105263,1.6,0.42857142857142855,1.2,0.0,0.0
2013-11-30,Guingamp,Nantes,1,0,H,0.0,0.0,D,,11.0,12.0,3.0,3.0,9.0,24.0,8.0,7.0,1.0,4.0,0.0,0.0,8.270833333333332,22.266666666666666,0.0,2013,1.4157894736842105,1.0394736842105263,2.0,0.5,1.8,0.375,0.0
2013-11-30,Lorient,Nice,3,0,H,1.0,0.0,H,,9.0,16.0,5.0,3.0,12.0,13.0,2.0,6.0,0.0,0.0,0.0,0.0,8.991666666666669,21.17916666666667,0.0,2013,1.4157894736842105,1.0394736842105263,1.2,0.42857142857142855,0.6,0.125,0.0
2013-11-30,Monaco,Rennes,2,0,H,2.0,0.0,H,,21.0,9.0,7.0,0.0,15.0,11.0,8.0,4.0,1.0,0.0,0.0,0.0,7.195833333333332,13.066666666666668,5.0,2013,1.4157894736842105,1.0394736842105263,1.8,0.625,1.0,0.25,0.0
2013-11-30,St Etienne,Reims,4,0,H,0.0,0.0,D,,19.0,9.0,7.0,2.0,8.0,17.0,8.0,4.0,1.0,2.0,0.0,0.0,1.5,16.9625,3.2,2013,1.4157894736842105,1.0394736842105263,1.8,0.375,0.8,0.25,0.0
2013-11-30,Toulouse,Sochaux,5,1,H,2.0,1.0,H,,11.0,12.0,6.0,3.0,15.0,19.0,6.0,4.0,2.0,2.0,0.0,0.0,5.295833333333334,18.604166666666668,6.0,2013,1.4157894736842105,1.0394736842105263,0.8,0.2857142857142857,0.8,0.0,0.0
2013-11-30,Valenciennes,Lille,0,1,A,0.0,0.0,D,,9.0,9.0,2.0,1.0,13.0,10.0,10.0,1.0,2.0,0.0,0.0,1.0,5.808333333333333,13.774999999999997,0.5,2013,1.4157894736842105,1.0394736842105263,0.6,0.125,0.8,0.375,0.0
2013-12-01,Bastia,Evian Thonon Gaillard,2,0,H,0.0,0.0,D,,14.0,6.0,6.0,3.0,10.0,12.0,4.0,5.0,1.0,2.0,0.0,0.0,10.500000000000002,23.870833333333334,0.5,2013,1.4157894736842105,1.0394736842105263,1.6,0.7142857142857143,1.0,0.2857142857142857,0.0
2013-12-01,Bordeaux,Ajaccio,4,0,H,1.0,0.0,H,,10.0,6.0,5.0,1.0,16.0,17.0,3.0,5.0,2.0,4.0,0.0,0.0,5.2125,12.891666666666666,0.0,2013,1.4157894736842105,1.0394736842105263,1.2,0.375,0.4,0.0,0.0
2013-12-01,Paris SG,Lyon,4,0,H,2.0,0.0,H,,13.0,6.0,6.0,1.0,10.0,18.0,5.0,3.0,2.0,4.0,0.0,0.0,5.349999999999999,10.983333333333334,0.0,2013,1.4157894736842105,1.0394736842105263,2.8,0.625,1.2,0.2857142857142857,0.0
2013-12-03,Nice,Monaco,0,3,A,0.0,2.0,A,,6.0,13.0,4.0,5.0,19.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,9.975,9.0625,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.5,1.0,0.375,0.0
2013-12-03,Nantes,Valenciennes,2,1,H,0.0,0.0,D,,12.0,11.0,6.0,3.0,9.0,11.0,6.0,4.0,1.0,0.0,0.0,0.0,4.341666666666667,5.737500000000001,0.0,2013,1.4157894736842105,1.0394736842105263,1.2,0.5,1.2,0.125,0.0
2013-12-03,Lille,Marseille,1,0,H,0.0,0.0,D,,12.0,11.0,4.0,4.0,18.0,16.0,9.0,4.0,0.0,0.0,0.0,0.0,0.6458333333333334,5.241666666666668,0.0,2013,1.4157894736842105,1.0394736842105263,1.8,0.75,1.2,0.4444444444444444,0.0
2013-12-04,Ajaccio,Bastia,1,1,D,0.0,1.0,A,,4.0,15.0,2.0,5.0,16.0,16.0,1.0,2.0,2.0,1.0,1.0,0.0,12.270833333333334,4.112500000000001,0.5,2013,1.4157894736842105,1.0394736842105263,1.0,0.1111111111111111,1.0,0.0,0.0
2013-12-04,Evian Thonon Gaillard,Paris SG,2,0,H,0.0,0.0,D,,13.0,17.0,3.0,3.0,13.0,8.0,6.0,10.0,1.0,0.0,0.0,0.0,2.145833333333333,4.254166666666666,0.0,2013,1.4157894736842105,1.0394736842105263,1.2,0.2222222222222222,2.0,0.625,0.0
2013-12-04,Guingamp,Bordeaux,0,1,A,0.0,1.0,A,,7.0,9.0,2.0,6.0,13.0,13.0,7.0,0.0,1.0,1.0,1.0,1.0,7.920833333333333,10.641666666666667,0.0,2013,1.4157894736842105,1.0394736842105263,2.0,0.5555555555555556,1.6,0.125,0.0
2013-12-04,Montpellier,Lorient,0,2,A,0.0,0.0,D,,13.0,13.0,3.0,4.0,13.0,11.0,9.0,6.0,2.0,1.0,2.0,0.0,6.712500000000001,9.616666666666667,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.2222222222222222,1.4,0.1111111111111111,0.0
2013-12-04,Rennes,St Etienne,3,1,H,1.0,0.0,H,,11.0,27.0,5.0,11.0,8.0,12.0,4.0,10.0,1.0,2.0,0.0,0.0,5.441666666666667,4.154166666666666,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.25,1.2,0.375,0.0
2013-12-04,Sochaux,Reims,0,2,A,0.0,1.0,A,,9.0,11.0,2.0,5.0,9.0,14.0,9.0,3.0,0.0,1.0,0.0,0.0,1.6624999999999996,2.8375,0.0,2013,1.4157894736842105,1.0394736842105263,1.0,0.125,0.8,0.2222222222222222,0.0
2013-12-05,Lyon,Toulouse,1,1,D,1.0,0.0,H,,15.0,7.0,5.0,3.0,15.0,14.0,7.0,2.0,2.0,2.0,0.0,0.0,2.9499999999999997,7.520833333333333,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.3333333333333333,1.0,0.2222222222222222,0.0
2013-12-06,Marseille,Nantes,0,1,A,0.0,1.0,A,,19.0,10.0,6.0,3.0,6.0,14.0,10.0,5.0,2.0,1.0,0.0,0.0,7.3625,31.870833333333334,0.0,2013,1.4157894736842105,1.0394736842105263,1.8,0.5,1.6,0.3333333333333333,0.0
2013-12-07,Valenciennes,Guingamp,1,1,D,1.0,0.0,H,,11.0,12.0,3.0,2.0,22.0,16.0,8.0,1.0,1.0,2.0,0.0,0.0,6.037500000000001,13.3875,0.0,2013,1.4157894736842105,1.0394736842105263,0.4,0.1111111111111111,0.8,0.125,0.0
2013-12-07,Reims,Nice,1,0,H,0.0,0.0,D,,15.0,13.0,3.0,2.0,12.0,15.0,4.0,4.0,1.0,2.0,0.0,0.0,4.8,12.408333333333331,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.25,0.2,0.1111111111111111,0.0
2013-12-07,Lorient,Rennes,2,0,H,1.0,0.0,H,,17.0,5.0,7.0,2.0,15.0,11.0,6.0,4.0,2.0,0.0,0.0,1.0,6.95,10.125,0.0,2013,1.4157894736842105,1.0394736842105263,1.6,0.5,1.0,0.2222222222222222,0.0
2013-12-07,Paris SG,Sochaux,5,0,H,1.0,0.0,H,,18.0,5.0,8.0,2.0,17.0,13.0,5.0,5.0,3.0,3.0,0.0,0.0,5.550000000000001,9.9125,0.0,2013,1.4157894736842105,1.0394736842105263,3.4,0.6666666666666666,1.0,0.0,0.0
2013-12-08,Bastia,Lyon,1,3,A,1.0,0.0,H,,5.0,8.0,2.0,3.0,13.0,13.0,0.0,1.0,3.0,1.0,1.0,0.0,11.429166666666667,11.4125,0.0,2013,1.4157894736842105,1.0394736842105263,1.6,0.75,1.0,0.25,0.0
2013-12-08,Bordeaux,Lille,1,0,H,1.0,0.0,H,,10.0,5.0,4.0,1.0,14.0,14.0,3.0,2.0,0.0,1.0,1.0,0.0,1.6333333333333335,5.9875,0.0,2013,1.4157894736842105,1.0394736842105263,2.0,0.4444444444444444,0.6,0.4444444444444444,0.0
2013-12-08,Monaco,Ajaccio,1,0,H,0.0,0.0,D,,22.0,5.0,5.0,3.0,11.0,15.0,10.0,2.0,1.0,0.0,0.0,1.0,9.566666666666668,3.9875,0.0,2013,1.4157894736842105,1.0394736842105263,2.0,0.6666666666666666,0.4,0.0,0.0
2013-12-08,Toulouse,Montpellier,1,1,D,0.0,1.0,A,,15.0,12.0,4.0,3.0,14.0,20.0,10.0,3.0,3.0,1.0,1.0,1.0,2.466666666666667,8.441666666666665,0.0,2013,1.4157894736842105,1.0394736842105263,1.6,0.375,0.8,0.0,0.0
2013-12-13,Montpellier,St Etienne,0,1,A,0.0,0.0,D,,5.0,14.0,0.0,3.0,11.0,15.0,7.0,1.0,2.0,3.0,0.0,0.0,9.070833333333336,5.866666666666666,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.2,0.8,0.3333333333333333,0.0
2013-12-14,Guingamp,Monaco,0,2,A,0.0,2.0,A,,10.0,17.0,3.0,3.0,11.0,13.0,4.0,7.0,1.0,2.0,1.0,0.0,9.104166666666668,27.937500000000004,0.0,2013,1.4157894736842105,1.0394736842105263,1.0,0.5,1.4,0.4444444444444444,0.0
2013-12-14,Ajaccio,Lorient,1,2,A,1.0,1.0,D,,12.0,10.0,6.0,2.0,13.0,10.0,5.0,6.0,1.0,2.0,0.0,0.0,11.708333333333334,6.783333333333334,0.0,2013,1.4157894736842105,1.0394736842105263,0.8,0.1,1.8,0.2,0.0
2013-12-14,Evian Thonon Gaillard,Reims,1,1,D,0.0,0.0,D,,16.0,11.0,5.0,5.0,12.0,18.0,2.0,3.0,0.0,1.0,0.0,0.0,0.7958333333333334,4.6125,0.2,2013,1.4157894736842105,1.0394736842105263,1.2,0.3,1.2,0.3,0.0
2013-12-14,Nantes,Toulouse,1,2,A,0.0,0.0,D,,13.0,11.0,2.0,4.0,18.0,5.0,8.0,5.0,2.0,2.0,0.0,0.0,6.554166666666666,14.537499999999996,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.5555555555555556,0.8,0.2,0.0
2013-12-14,Nice,Sochaux,1,0,H,1.0,0.0,H,,11.0,8.0,6.0,0.0,13.0,22.0,8.0,5.0,1.0,3.0,0.0,0.0,9.258333333333336,2.6958333333333333,0.0,2013,1.4157894736842105,1.0394736842105263,0.6,0.4444444444444444,0.8,0.0,0.0
2013-12-14,Rennes,Paris SG,1,3,A,0.0,1.0,A,,6.0,7.0,2.0,5.0,11.0,19.0,9.0,4.0,1.0,1.0,0.0,0.0,6.524999999999999,16.31666666666667,0.0,2013,1.4157894736842105,1.0394736842105263,1.6,0.3333333333333333,1.6,0.5555555555555556,0.0
2013-12-15,Bordeaux,Valenciennes,2,1,H,0.0,0.0,D,,11.0,5.0,4.0,3.0,12.0,12.0,5.0,2.0,1.0,2.0,0.0,0.0,6.608333333333333,8.270833333333334,0.0,2013,1.4157894736842105,1.0394736842105263,2.2,0.5,1.4,0.1111111111111111,0.0
2013-12-15,Lille,Bastia,2,1,H,2.0,1.0,H,,17.0,9.0,7.0,4.0,12.0,11.0,10.0,5.0,3.0,1.0,0.0,0.0,7.104166666666665,22.012500000000003,0.3,2013,1.4157894736842105,1.0394736842105263,2.0,0.7777777777777778,1.2,0.0,0.0
2013-12-15,Lyon,Marseille,2,2,D,2.0,1.0,H,,15.0,11.0,8.0,5.0,10.0,16.0,5.0,1.0,2.0,3.0,0.0,0.0,3.0625,4.712500000000001,0.0,2013,1.4157894736842105,1.0394736842105263,1.0,0.3,1.2,0.4,0.0
2013-12-20,Monaco,Valenciennes,1,2,A,0.0,1.0,A,,20.0,5.0,10.0,4.0,10.0,23.0,13.0,2.0,1.0,5.0,0.0,0.0,10.004166666666666,10.4875,46.1,2013,1.4157894736842105,1.0394736842105263,1.6,0.7,1.6,0.1,0.0
2013-12-21,St Etienne,Nantes,2,0,H,1.0,0.0,H,,16.0,12.0,6.0,2.0,15.0,11.0,5.0,7.0,1.0,2.0,0.0,0.0,5.683333333333334,10.699999999999998,0.0,2013,1.4157894736842105,1.0394736842105263,2.4,0.4444444444444444,1.2,0.4,0.0
2013-12-21,Sochaux,Rennes,2,1,H,1.0,1.0,D,,7.0,14.0,4.0,5.0,17.0,11.0,1.0,3.0,1.0,2.0,0.0,0.0,2.2375,6.925,0.0,2013,1.4157894736842105,1.0394736842105263,1.0,0.1111111111111111,1.0,0.2,0.0
2013-12-21,Toulouse,Guingamp,0,0,D,0.0,0.0,D,,13.0,6.0,3.0,1.0,11.0,15.0,3.0,6.0,1.0,2.0,0.0,0.0,3.5625,7.0875,0.0,2013,1.4157894736842105,1.0394736842105263,1.6,0.3333333333333333,0.8,0.1111111111111111,0.0
2013-12-21,Nice,Evian Thonon Gaillard,3,1,H,0.0,1.0,A,,20.0,10.0,7.0,5.0,11.0,15.0,9.0,3.0,3.0,2.0,0.0,0.0,10.3,4.695833333333333,0.5,2013,1.4157894736842105,1.0394736842105263,0.6,0.5,0.4,0.25,0.0
2013-12-21,Bastia,Montpellier,0,0,D,0.0,0.0,D,,13.0,7.0,5.0,2.0,13.0,14.0,3.0,2.0,2.0,1.0,0.0,0.0,13.366666666666664,9.941666666666666,0.0,2013,1.4157894736842105,1.0394736842105263,1.8,0.6666666666666666,0.6,0.0,0.0
2013-12-21,Reims,Ajaccio,4,1,H,0.0,0.0,D,,18.0,15.0,8.0,4.0,16.0,14.0,7.0,7.0,1.0,2.0,0.0,0.0,4.120833333333334,20.6625,0.6,2013,1.4157894736842105,1.0394736842105263,1.4,0.3333333333333333,0.4,0.0,0.0
2013-12-22,Paris SG,Lille,2,2,D,1.0,1.0,D,,17.0,6.0,6.0,5.0,17.0,11.0,11.0,3.0,4.0,4.0,0.0,0.0,8.720833333333333,26.466666666666665,1.7999999999999998,2013,1.4157894736842105,1.0394736842105263,4.0,0.7,0.6,0.4,0.0
2013-12-22,Lorient,Lyon,2,2,D,0.0,1.0,A,,7.0,7.0,4.0,3.0,11.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,11.016666666666666,30.654166666666665,2.7,2013,1.4157894736842105,1.0394736842105263,1.4,0.5555555555555556,1.4,0.3333333333333333,0.0
2013-12-22,Marseille,Bordeaux,2,2,D,0.0,1.0,A,,17.0,10.0,12.0,2.0,14.0,7.0,5.0,6.0,2.0,1.0,0.0,0.0,11.616666666666667,8.204166666666666,0.6,2013,1.4157894736842105,1.0394736842105263,1.4,0.4444444444444444,1.2,0.2222222222222222,0.0
2014-01-08,St Etienne,Evian Thonon Gaillard,1,0,H,1.0,0.0,H,,16.0,11.0,7.0,1.0,5.0,15.0,5.0,6.0,0.0,3.0,0.0,0.0,9.141666666666667,18.279166666666665,0.0,2013,1.4157894736842105,1.0394736842105263,2.4,0.5,0.6,0.2222222222222222,0.0
2014-01-10,Montpellier,Monaco,1,1,D,0.0,0.0,D,,8.0,9.0,5.0,4.0,14.0,18.0,4.0,3.0,1.0,4.0,0.0,0.0,9.7,7.808333333333334,0.0,2013,1.4157894736842105,1.0394736842105263,0.4,0.2,1.6,0.5,0.0
2014-01-11,Ajaccio,Paris SG,1,2,A,1.0,1.0,D,,6.0,19.0,2.0,8.0,17.0,12.0,1.0,6.0,2.0,2.0,0.0,0.0,12.733333333333333,5.358333333333333,0.0,2013,1.4157894736842105,1.0394736842105263,0.8,0.1,2.0,0.6,0.0
2014-01-11,Bordeaux,Toulouse,0,1,A,0.0,0.0,D,,11.0,11.0,3.0,2.0,19.0,8.0,5.0,1.0,2.0,1.0,1.0,1.0,8.895833333333332,5.404166666666666,0.0,2013,1.4157894736842105,1.0394736842105263,1.8,0.6,1.2,0.3,0.0
2014-01-11,Guingamp,St Etienne,0,0,D,0.0,0.0,D,,12.0,9.0,3.0,4.0,14.0,21.0,5.0,4.0,0.0,1.0,0.0,0.0,7.108333333333333,12.883333333333333,0.0,2013,1.4157894736842105,1.0394736842105263,0.6,0.5,0.8,0.4,0.0
2014-01-11,Lyon,Sochaux,2,0,H,0.0,0.0,D,,18.0,10.0,5.0,2.0,19.0,19.0,1.0,7.0,1.0,1.0,0.0,0.0,8.308333333333334,8.687499999999998,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.3,0.6,0.0,0.0
2014-01-11,Rennes,Nice,0,0,D,0.0,0.0,D,,19.0,6.0,4.0,0.0,12.0,7.0,5.0,1.0,2.0,1.0,0.0,0.0,7.249999999999999,6.562500000000001,0.4,2013,1.4157894736842105,1.0394736842105263,1.6,0.3,0.2,0.1,0.0
2014-01-11,Valenciennes,Bastia,3,2,H,2.0,0.0,H,,8.0,16.0,3.0,3.0,8.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,4.9875,11.554166666666664,0.0,2013,1.4157894736842105,1.0394736842105263,0.6,0.1,1.0,0.0,0.0
2014-01-12,Nantes,Lorient,1,0,H,0.0,0.0,D,,10.0,11.0,4.0,3.0,10.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,9.48333333333333,17.58333333333333,2.8999999999999995,2013,1.4157894736842105,1.0394736842105263,1.2,0.5,2.0,0.3,0.0
2014-01-12,Lille,Reims,1,2,A,0.0,0.0,D,,18.0,8.0,5.0,4.0,10.0,16.0,5.0,2.0,1.0,1.0,0.0,0.0,1.8541666666666663,12.891666666666666,0.0,2013,1.4157894736842105,1.0394736842105263,1.8,0.8,1.2,0.3,0.0
2014-01-12,Evian Thonon Gaillard,Marseille,1,2,A,1.0,2.0,A,,14.0,9.0,6.0,4.0,11.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,4.275,3.608333333333334,0.0,2013,1.4157894736842105,1.0394736842105263,1.2,0.3,1.2,0.4,0.0
2014-01-17,St Etienne,Lille,2,0,H,0.0,0.0,D,,11.0,12.0,5.0,3.0,16.0,15.0,2.0,7.0,1.0,1.0,0.0,1.0,5.079166666666667,8.4625,1.9000000000000004,2013,1.4157894736842105,1.0394736842105263,2.0,0.6,0.8,0.4,0.0
2014-01-18,Bastia,Bordeaux,1,0,H,1.0,0.0,H,,11.0,14.0,5.0,4.0,14.0,11.0,4.0,5.0,2.0,1.0,0.0,0.0,12.883333333333333,11.233333333333333,4.6,2013,1.4157894736842105,1.0394736842105263,1.0,0.6,1.4,0.2,0.0
2014-01-18,Lorient,Guingamp,2,0,H,2.0,0.0,H,,10.0,15.0,3.0,3.0,15.0,13.0,2.0,5.0,3.0,0.0,0.0,0.0,9.2875,21.916666666666668,7.5,2013,1.4157894736842105,1.0394736842105263,1.8,0.5,0.8,0.1,0.0
2014-01-18,Nice,Ajaccio,2,0,H,1.0,0.0,H,,12.0,14.0,7.0,3.0,20.0,16.0,5.0,2.0,3.0,3.0,0.0,0.0,8.829166666666666,10.575,27.399999999999995,2013,1.4157894736842105,1.0394736842105263,1.0,0.6,0.6,0.0,0.0
2014-01-18,Rennes,Evian Thonon Gaillard,0,0,D,0.0,0.0,D,,13.0,11.0,5.0,1.0,7.0,14.0,9.0,4.0,1.0,2.0,0.0,0.0,7.533333333333334,18.6625,2.3,2013,1.4157894736842105,1.0394736842105263,1.2,0.3,0.6,0.2,0.0
2014-01-18,Sochaux,Montpellier,0,2,A,0.0,1.0,A,,6.0,12.0,0.0,4.0,13.0,7.0,1.0,4.0,1.0,0.0,1.0,0.0,2.454166666666667,11.320833333333333,0.5,2013,1.4157894736842105,1.0394736842105263,1.0,0.2,0.4,0.0,0.0
2014-01-19,Paris SG,Nantes,5,0,H,2.0,0.0,H,,16.0,5.0,10.0,0.0,4.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,6.991666666666667,7.262499999999999,3.6,2013,1.4157894736842105,1.0394736842105263,3.6,0.7,1.0,0.4,0.0
2014-01-19,Reims,Lyon,0,2,A,0.0,1.0,A,,11.0,14.0,3.0,7.0,11.0,15.0,3.0,5.0,2.0,1.0,0.0,0.0,7.808333333333333,9.500000000000002,2.6,2013,1.4157894736842105,1.0394736842105263,2.0,0.4,1.6,0.3,0.0
2014-01-19,Toulouse,Monaco,0,2,A,0.0,1.0,A,,12.0,14.0,4.0,6.0,12.0,25.0,6.0,6.0,1.0,2.0,0.0,0.0,6.108333333333334,9.345833333333331,1.7,2013,1.4157894736842105,1.0394736842105263,1.4,0.3,1.4,0.5,0.0
2014-01-24,Lille,Rennes,1,1,D,1.0,1.0,D,,21.0,9.0,10.0,3.0,7.0,18.0,11.0,0.0,1.0,0.0,0.0,0.0,2.891666666666667,9.879166666666665,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.8,1.2,0.2,0.0
2014-01-25,Ajaccio,Sochaux,1,1,D,1.0,0.0,H,,6.0,10.0,4.0,3.0,21.0,19.0,2.0,5.0,0.0,1.0,0.0,0.0,11.129166666666665,16.700000000000006,0.0,2013,1.4157894736842105,1.0394736842105263,1.0,0.1,0.4,0.0,0.0
2014-01-25,Guingamp,Paris SG,1,1,D,0.0,0.0,D,,10.0,14.0,3.0,5.0,13.0,13.0,6.0,7.0,1.0,1.0,0.0,0.0,10.270833333333334,26.7625,0.6000000000000001,2013,1.4157894736842105,1.0394736842105263,0.2,0.5,2.0,0.7,0.0
2014-01-25,Montpellier,Nice,3,1,H,1.0,0.0,H,,23.0,4.0,10.0,1.0,11.0,10.0,6.0,2.0,1.0,1.0,0.0,0.0,8.179166666666667,14.3375,0.4,2013,1.4157894736842105,1.0394736842105263,0.6,0.2,0.2,0.1,0.0
2014-01-25,Nantes,Reims,0,0,D,0.0,0.0,D,,14.0,11.0,4.0,1.0,14.0,11.0,4.0,2.0,2.0,2.0,0.0,0.0,10.666666666666666,16.412499999999998,0.7,2013,1.4157894736842105,1.0394736842105263,0.8,0.6,1.0,0.4,0.0
2014-01-25,Valenciennes,Lorient,1,1,D,0.0,1.0,A,,13.0,15.0,4.0,4.0,8.0,13.0,4.0,11.0,1.0,1.0,0.0,0.0,3.7875,19.145833333333336,1.7000000000000002,2013,1.4157894736842105,1.0394736842105263,1.0,0.2,1.6,0.3,0.0
2014-01-26,Bordeaux,St Etienne,2,0,H,1.0,0.0,H,,6.0,5.0,3.0,2.0,13.0,18.0,7.0,6.0,0.0,4.0,0.0,0.0,11.5,17.175,5.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.6,0.6,0.4,0.0
2014-01-26,Lyon,Evian Thonon Gaillard,3,0,H,2.0,0.0,H,,12.0,9.0,5.0,2.0,14.0,8.0,3.0,2.0,0.0,0.0,0.0,1.0,6.15,9.016666666666667,3.7,2013,1.4157894736842105,1.0394736842105263,1.6,0.3,0.4,0.2,0.0
2014-01-26,Monaco,Marseille,2,0,H,1.0,0.0,H,,16.0,12.0,7.0,8.0,15.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,9.187500000000002,7.175000000000003,0.0,2013,1.4157894736842105,1.0394736842105263,1.4,0.7,1.6,0.4,0.0
2014-01-29,Marseille,Valenciennes,2,1,H,1.0,1.0,D,,12.0,8.0,3.0,3.0,13.0,15.0,3.0,9.0,0.0,2.0,0.0,0.0,7.937500000000001,14.054166666666662,10.4,2013,1.4157894736842105,1.0394736842105263,1.6,0.4,1.6,0.2,0.0
2014-01-31,Paris SG,Bordeaux,2,0,H,0.0,0.0,D,,21.0,4.0,4.0,3.0,11.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,3.325,14.574999999999998,1.9,2013,1.4157894736842105,1.0394736842105263,3.8,0.8,1.2,0.2,0.0
2014-02-01,St Etienne,Valenciennes,3,0,H,1.0,0.0,H,,17.0,7.0,6.0,2.0,18.0,15.0,5.0,4.0,1.0,3.0,0.0,0.0,3.408333333333333,14.883333333333333,16.0,2013,1.4157894736842105,1.0394736842105263,2.0,0.6,1.2,0.2,0.0
2014-02-01,Sochaux,Nantes,1,0,H,1.0,0.0,H,,7.0,14.0,3.0,4.0,8.0,16.0,2.0,10.0,0.0,1.0,0.0,0.0,1.9750000000000003,10.620833333333332,9.3,2013,1.4157894736842105,1.0394736842105263,0.6,0.2,0.8,0.4,0.0
